,tiempo_subida,id,tipo_dia,nviaje,netapa,par_subida,par_bajada,diferencia_tiempo
84575,2013-09-23 11:08:35,72647380,LABORAL,1,1,L-34-52-OP-25,L-34-52-OP-105,-6 days +20:49:15.000000000
84574,2013-09-23 11:13:31,72647380,LABORAL,1,2,ELISA CORREA,SANTA ANA,0 days 00:04:56.000000000
84573,2013-09-23 11:58:18,72647380,LABORAL,1,3,T-20-188-SN-75,T-5-8-NS-10,0 days 00:44:47.000000000
84572,2013-09-23 15:26:17,72647380,LABORAL,2,1,T-5-8-NS-10,T-20-188-NS-11,0 days 03:27:59.000000000
84571,2013-09-23 15:46:11,72647380,LABORAL,2,2,SANTA ANA,ELISA CORREA,0 days 00:19:54.000000000
84570,2013-09-23 16:34:15,72647380,LABORAL,2,3,L-34-52-PO-5,L-34-52-PO-20,0 days 00:48:04.000000000
84569,2013-09-24 09:36:51,72647380,LABORAL,3,1,L-34-52-OP-25,L-34-52-OP-105,0 days 17:02:36.000000000
84568,2013-09-24 09:42:31,72647380,LABORAL,3,2,ELISA CORREA,SANTA ISABEL,0 days 00:05:40.000000000
84567,2013-09-24 12:34:09,72647380,LABORAL,4,1,SANTA ISABEL,BAQUEDANO,0 days 02:51:38.000000000
84566,2013-09-24 15:04:23,72647380,LABORAL,5,1,BAQUEDANO,HOSPITAL SOTERO DEL RIO,0 days 02:30:14.000000000
84565,2013-09-24 16:04:24,72647380,LABORAL,6,1,T-34-270-NS-8,E-34-270-NS-65,0 days 01:00:01.000000000
84564,2013-09-24 16:42:31,72647380,LABORAL,7,1,L-34-44-PO-6,L-34-58-SN-5,0 days 00:38:07.000000000
84563,2013-09-25 10:13:20,72647380,LABORAL,8,1,L-34-52-OP-35,L-34-52-OP-105,0 days 17:30:49.000000000
84562,2013-09-25 10:17:59,72647380,LABORAL,8,2,ELISA CORREA,IRARRAZAVAL,0 days 00:04:39.000000000
84561,2013-09-25 12:01:04,72647380,LABORAL,9,1,T-18-134-SN-25,E-14-134-SN-30,0 days 01:43:05.000000000
84560,2013-09-25 15:52:34,72647380,LABORAL,10,1,BAQUEDANO,ELISA CORREA,0 days 03:51:30.000000000
84559,2013-09-25 16:35:38,72647380,LABORAL,10,2,L-34-52-PO-5,L-34-52-PO-20,0 days 00:43:04.000000000
84558,2013-09-26 15:21:57,72647380,LABORAL,11,1,E-20-53-OP-5,,0 days 22:46:19.000000000
84557,2013-09-27 09:38:21,72647380,LABORAL,12,1,L-34-52-OP-35,L-34-52-OP-105,0 days 18:16:24.000000000
84556,2013-09-27 09:44:41,72647380,LABORAL,12,2,ELISA CORREA,SANTA ISABEL,0 days 00:06:20.000000000
84555,2013-09-27 12:23:48,72647380,LABORAL,13,1,SANTA ISABEL,BAQUEDANO,0 days 02:39:07.000000000
84554,2013-09-27 17:28:48,72647380,LABORAL,14,1,BAQUEDANO,ELISA CORREA,0 days 05:05:00.000000000
84553,2013-09-27 18:19:05,72647380,LABORAL,14,2,L-34-52-PO-5,L-34-52-PO-20,0 days 00:50:17.000000000
