,tiempo_subida,id,tipo_dia,nviaje,netapa,par_subida,par_bajada,diferencia_tiempo
215,2013-09-23 08:24:51,1378762,LABORAL,1,1,T-5-34-PO-23,T-14-131-PO-25,-7 days +13:28:27.000000000
214,2013-09-23 22:59:06,1378762,LABORAL,2,1,T-14-128-OP-60,,0 days 14:34:15.000000000
213,2013-09-24 08:28:15,1378762,LABORAL,3,1,T-29-233-SN-5,,0 days 09:29:09.000000000
212,2013-09-24 21:22:41,1378762,LABORAL,4,1,T-29-233-SN-5,E-5-30-OP-20,0 days 12:54:26.000000000
211,2013-09-24 21:53:42,1378762,LABORAL,4,2,E-5-30-OP-20,T-5-29-NS-15,0 days 00:31:01.000000000
210,2013-09-25 07:59:14,1378762,LABORAL,5,1,T-5-34-PO-23,T-14-131-PO-25,0 days 10:05:32.000000000
209,2013-09-25 20:18:06,1378762,LABORAL,6,1,MANUEL MONTT,TOESCA,0 days 12:18:52.000000000
208,2013-09-26 08:28:20,1378762,LABORAL,7,1,T-20-200-SN-45,E-20-190-SN-5,0 days 12:10:14.000000000
207,2013-09-26 08:41:00,1378762,LABORAL,7,2,SANTA LUCIA,MANUEL MONTT,0 days 00:12:40.000000000
206,2013-09-26 19:32:31,1378762,LABORAL,8,1,MANUEL MONTT,LO OVALLE,0 days 10:51:31.000000000
205,2013-09-26 20:09:25,1378762,LABORAL,8,2,I-26-228-NS-3,L-28-11-OP-25,0 days 00:36:54.000000000
204,2013-09-26 20:38:12,1378762,LABORAL,8,3,L-28-11-OP-25,L-28-11-OP-5,0 days 00:28:47.000000000
203,2013-09-27 08:15:17,1378762,LABORAL,9,1,T-29-237-OP-5,E-7-51-SN-30,0 days 11:37:05.000000000
202,2013-09-27 08:41:25,1378762,LABORAL,9,2,SAN ALBERTO HURTADO,MANUEL MONTT,0 days 00:26:08.000000000
201,2013-09-27 20:18:20,1378762,LABORAL,10,1,T-14-128-OP-60,E-20-53-OP-65,0 days 11:36:55.000000000
200,2013-09-27 20:38:15,1378762,LABORAL,11,1,E-20-53-PO-70,T-14-128-PO-33,0 days 00:19:55.000000000
199,2013-09-28 15:18:53,1378762,SABADO,12,1,MANUEL MONTT,BAQUEDANO,0 days 18:40:38.000000000
198,2013-09-28 15:32:14,1378762,SABADO,12,2,E-14-134-SN-30,L-6-43-NS-10,0 days 00:13:21.000000000
197,2013-09-28 20:52:39,1378762,SABADO,13,1,L-6-43-SN-15,T-20-188-NS-11,0 days 05:20:25.000000000
196,2013-09-28 21:28:37,1378762,SABADO,13,2,SANTA ANA,LOS HEROES,0 days 00:35:58.000000000
195,2013-09-28 22:08:40,1378762,SABADO,14,1,E-20-53-PO-55,,0 days 00:40:03.000000000
194,2013-09-29 13:21:49,1378762,DOMINGO,15,1,T-20-73-OP-25,T-6-45-OP-23,0 days 15:13:09.000000000
193,2013-09-29 13:59:51,1378762,DOMINGO,15,2,T-6-45-OP-25,T-6-45-OP-40,0 days 00:38:02.000000000
192,2013-09-29 16:32:22,1378762,DOMINGO,16,1,T-6-44-SN-5,T-5-8-NS-45,0 days 02:32:31.000000000
191,2013-09-29 16:53:24,1378762,DOMINGO,16,2,L-1-25-SN-10,,0 days 00:21:02.000000000
