,tiempo_subida,id,tipo_dia,nviaje,netapa,par_subida,par_bajada,diferencia_tiempo
1141,2013-09-23 09:01:57,16703372,LABORAL,1,1,T-18-156-OP-40,T-20-53-OP-55,-5 days +14:45:19.000000000
1140,2013-09-23 18:02:16,16703372,LABORAL,2,1,T-20-182-PO-45,T-18-156-PO-35,0 days 09:00:19.000000000
1139,2013-09-24 08:56:01,16703372,LABORAL,3,1,T-18-156-OP-38,T-18-156-OP-55,0 days 14:53:45.000000000
1138,2013-09-24 09:10:15,16703372,LABORAL,3,2,T-18-156-OP-62,,0 days 00:14:14.000000000
1137,2013-09-24 18:38:54,16703372,LABORAL,4,1,T-20-182-PO-41,T-18-156-PO-35,0 days 09:28:39.000000000
1136,2013-09-25 08:56:50,16703372,LABORAL,5,1,T-18-156-OP-40,E-18-156-OP-70,0 days 14:17:56.000000000
1135,2013-09-25 09:11:26,16703372,LABORAL,5,2,IRARRAZAVAL,PLAZA DE ARMAS,0 days 00:14:36.000000000
1134,2013-09-25 19:06:14,16703372,LABORAL,6,1,T-20-182-PO-41,T-18-156-PO-35,0 days 09:54:48.000000000
1133,2013-09-26 08:44:31,16703372,LABORAL,7,1,T-18-156-OP-58,T-18-134-SN-35,0 days 13:38:17.000000000
1132,2013-09-26 08:52:21,16703372,LABORAL,7,2,IRARRAZAVAL,,0 days 00:07:50.000000000
1131,2013-09-27 08:32:23,16703372,LABORAL,8,1,T-18-156-OP-40,E-18-156-OP-70,0 days 23:40:02.000000000
1130,2013-09-27 08:45:56,16703372,LABORAL,8,2,IRARRAZAVAL,PLAZA DE ARMAS,0 days 00:13:33.000000000
1129,2013-09-27 17:50:55,16703372,LABORAL,9,1,T-20-182-PO-41,T-18-156-PO-35,0 days 09:04:59.000000000
